turn_id,strategy_id,model_id,direction,maximum_edge,best_open_time,best_open_price,best_close_time,best_close_price,preliminary_status,causal_mode_in_status,final_capture_class,causal_reason,review_notes
2026-08-14_132026.SH_T044,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.271,10:30:57,136.694,10:33:12,136.965,opening_capacity_partial,unreviewed,unreviewed,,
2026-08-14_132026.SH_T045,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.417,10:33:12,136.965,10:34:48,136.548,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed,,
2026-08-14_132026.SH_T045,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.417,10:33:12,136.965,10:34:48,136.548,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T046,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.337,10:34:48,136.548,10:38:51,136.885,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132026.SH_T046,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.337,10:34:48,136.548,10:38:51,136.885,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed,,
2026-08-14_132026.SH_T047,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.216,10:38:51,136.885,10:40:57,136.669,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132026.SH_T047,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.216,10:38:51,136.885,10:40:57,136.669,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed,,
2026-08-14_132026.SH_T048,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.108,10:44:35,136.459,10:45:15,136.351,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132026.SH_T048,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.108,10:44:35,136.459,10:45:15,136.351,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132026.SH_T049,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.394,10:45:15,136.351,10:47:21,136.745,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132026.SH_T049,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.394,10:45:15,136.351,10:47:21,136.745,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed,,
2026-08-14_132026.SH_T050,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.345,10:47:21,136.745,10:48:08,136.4,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132026.SH_T050,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.345,10:47:21,136.745,10:48:08,136.4,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132026.SH_T051,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.196,10:48:08,136.4,10:49:37,136.596,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132026.SH_T051,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.196,10:48:08,136.4,10:49:37,136.596,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed,,
2026-08-14_132026.SH_T052,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.04,10:52:34,136.701,10:53:59,136.741,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132026.SH_T052,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.04,10:52:34,136.701,10:53:59,136.741,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed,,
2026-08-14_132026.SH_T053,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.117,10:53:59,136.741,10:55:38,136.624,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132026.SH_T053,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.117,10:53:59,136.741,10:55:38,136.624,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132026.SH_T054,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.122,10:55:38,136.624,10:55:57,136.746,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132026.SH_T054,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.122,10:55:38,136.624,10:55:57,136.746,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed,,
2026-08-14_132026.SH_T055,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.061,10:55:57,136.746,10:56:34,136.685,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132026.SH_T055,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.061,10:55:57,136.746,10:56:34,136.685,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132026.SH_T056,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.303,10:56:34,136.685,10:59:46,136.988,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T056,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.303,10:56:34,136.685,10:59:46,136.988,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed,,
2026-08-14_132026.SH_T057,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.227,10:59:46,136.988,10:59:47,136.761,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed,,
2026-08-14_132026.SH_T057,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.227,10:59:46,136.988,10:59:47,136.761,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed,,
